imdb_id,tvdb_id,item_type,title,year,genres,runtime,actors,rating,rating_votecount,pg_rating,banner_url,season_count
tt12887208,340068,movie,Pippa,2023,"Action,Drama,History",139,"Ishaan Khatter,Priyanshu Painyuli,Inaamulhaq",6.2,2715,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/340068/backgrounds/65433ce9755b4.jpg,MOVIE
tt1289401,739,movie,Ghostbusters,2016,"Action,Comedy,Fantasy",117,"Zach Woods,Ed Begley Jr.,Charles Dance",6.8,250172,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/739/backgrounds/6192d711e5cac.jpg,MOVIE
tt12906784,146974,movie,Shark Season,2020,"Action,Horror,Thriller",87,"Michael Madsen,Nicholas Ryan,Josh Lovejoy",2.7,1102,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/146974/backgrounds//6xV2jzFcK0JRAGD3AVz71l19L4M.jpg,MOVIE
tt12909420,357730,movie,End of the Rope,2023,"Crime,Mystery",139,"Joseph Gray,Chris Bylsma,Nick Saxton",4.5,363,PG-13,https://artworks.thetvdb.com/banners/v4/movie/357730/backgrounds/66788baada9cd.jpg,MOVIE
tt12915716,150405,movie,Adipurush,2023,"Action,Adventure,Drama",179,"Prabhas,Saif Ali Khan,Devdutta Nage",2.7,134365,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/150405/backgrounds/65892c3f9a8f4.jpg,MOVIE
tt12915960,386806,series,The Patrick Star Show,2021,"Animation,Comedy,Family",11,"Bill Fagerbakke,Bill Fagerbakke,Bill Fagerbakke",3.6,1568,TV-Y7,https://artworks.thetvdb.com/banners/v4/series/386806/backgrounds/654aa9bb305e7.jpg,3
tt12921022,138709,movie,A Leg,2020,"Comedy,Drama,Romance",115,"Yo Yang,Shao-Huai Chang,Li-Tung Chang",6.4,393,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/138709/backgrounds/5fcbbc754caa0.jpg,MOVIE
tt12923632,387113,series,Dead Ringers,2023,"Drama,Horror,Thriller",60,"Michael Chernus,Jeremy Shamos",6.5,8520,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/387113/backgrounds/6425e40f921e9.jpg,1
tt12927636,348060,movie,"Crazy, Rich and Deadly",2020,Thriller,84,"Jon Briddell,James Hyde,Taylor Napier",4.9,184,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/348060/backgrounds/668e2f6f92735.jpg,MOVIE
tt12928716,386682,series,Dodgeball Thunderdome,2020,"Game-Show,Reality-TV",60,Nick Antonyan,5.0,153,TV-PG,https://artworks.thetvdb.com/banners/series/386682/backgrounds/5f3e7f5294628.jpg,1
tt12940732,386943,series,The Beauty Queen of Jerusalem,2021,Drama,45,"Michael Aloni,Israel Ogalbo,Tom Hagi",7.4,1832,TV-14,https://artworks.thetvdb.com/banners/v4/series/386943/backgrounds/64c4ed4fe8940.jpg,2
tt12942958,149607,movie,Monster Hunters,2020,"Action,Sci-Fi,Thriller",88,"Tom Sizemore,Anthony Jensen,Mark Valeriano",2.3,835,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/149607/backgrounds//qNkUBL2GeboMqzO7r0uFW0J9vtR.jpg,MOVIE
tt12956576,384776,series,Dicktown,2020,"Animation,Comedy,Mystery",23,"John Hodgman,David Rees,Ronald Peet",6.8,814,TV-MA,https://artworks.thetvdb.com/banners/v4/series/384776/backgrounds/62657c94ee918.jpg,2
tt12965070,202922,movie,Vilom,2020,Drama,82,"Manish Kumar,Navpreet Moti,Sunder Pal",6.0,108,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/202922/backgrounds//d2QwKyNu6XysPI3iXCuhL5c4BiK.jpg,MOVIE
tt12971924,143228,movie,The Call,2020,"Horror,Mystery,Thriller",97,"Tobin Bell,Chester Rushing,Mike Manning",4.2,5227,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/143228/backgrounds/66b0eb6061f6d.jpg,MOVIE
tt12972410,139933,movie,My Best Friend's Bouquet,2020,Romance,84,"Nathan Witte,Casey Manderson,Thomas Cadrot",6.2,775,TV-G,https://artworks.thetvdb.com/banners/v4/movie/139933/backgrounds/638f46654e294.jpg,MOVIE
tt12979412,387493,series,Delilah,2021,Drama,45,"Braelyn Rankins,Khalil Johnson,Gray Hawks",5.7,318,TV-14,https://artworks.thetvdb.com/banners/v4/series/387493/backgrounds/605104466e871.jpg,1
tt12981088,365106,series,Educators,2019,Comedy,18,"Jonny Brugh,Rick Donald,Rick Donald",8.1,137,TV-MA,https://artworks.thetvdb.com/banners/v4/series/365106/backgrounds/65f63d9621701.jpg,3
tt12981236,150948,movie,Safeguard: An Electoral College Story,2020,Documentary,76,"John Burnett,Allen Guelzo,Michael C. Maibach",5.4,223,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/150948/backgrounds//nerMUUCa3nwp7IIi7Wpf8vQ51Hs.jpg,MOVIE
tt12986260,160415,movie,Pool Boy Nightmare,2020,"Drama,Thriller",86,"Tanner Zagarino,Clark Moore,Valeria Gomez",4.8,376,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/160415/backgrounds/666d1e2c6c55a.jpg,MOVIE
tt1298644,20155,movie,The Hustle,2019,"Comedy,Crime",93,"Alex Sharp,Tim Blake Nelson,Timothy Simons",5.5,66890,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/20155/backgrounds/64825f046ac0c.jpg,MOVIE
tt12989912,336018,movie,Ultrasound,2021,"Drama,Mystery,Sci-Fi",103,"Vincent Kartheiser,Tunde Adebimpe,Chris Gartin",5.8,1756,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/336018/backgrounds/65de53f77e8d4.jpg,MOVIE
tt12994356,387642,series,The Cleaner,2021,Comedy,30,"Greg Davies,Greg Davies,Barry Castagnola",7.1,6787,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/387642/backgrounds/66f2999cc487d.jpg,3
tt13004760,356508,movie,Grrr...,2024,"Comedy,Drama,Family",121,"Kunchacko Boban,Suraj Venjaramoodu,Rajesh Madhavan",4.0,689,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/356508/backgrounds/67050d906414e.jpg,MOVIE
tt13005652,417175,series,Stonehouse,2023,"Biography,Comedy,Drama",60,"Matthew Macfadyen,Simon Greenall,Kevin McNally",6.8,3210,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/417175/backgrounds/63b36f2546af9.jpg,1
tt13016030,348137,movie,Truman & Tennessee: An Intimate Conversation,2020,Documentary,86,"Jim Parsons,Zachary Quinto",7.2,228,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/348137/backgrounds/64b6ac81b7171.jpg,MOVIE
tt13016388,411959,series,3 Body Problem,2024,"Adventure,Drama,Fantasy",60,"Jovan Adepo,Liam Cunningham,Benedict Wong",7.5,144627,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/411959/backgrounds/65f5db2f01670.jpg,1
tt13018090,388060,series,Dad Stop Embarrassing Me!,2021,"Comedy,Family",25,"Jamie Foxx,Jonathan Kite,David Alan Grier",4.3,2391,TV-PG,https://artworks.thetvdb.com/banners/v4/series/388060/backgrounds/605ba5c099fde.jpg,1
tt13018148,393269,series,Tell Me Lies,2022,Drama,49,"Jackson White,Spencer House,Branden Cook",6.8,8758,TV-MA,https://artworks.thetvdb.com/banners/v4/series/393269/backgrounds/66eb65d371bc3.jpg,2
tt13019740,330767,movie,Slayed,2020,Horror,73,"Jim Klock,Mike Capozzi,Delton Goodrum",3.9,188,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/330767/backgrounds/66799b15c6d02.jpg,MOVIE
tt13022984,337832,movie,Khuda Haafiz: Chapter 2 - Agni Pariksha,2022,"Action,Crime,Drama",144,"Vidyut Jammwal,Dibyendu Bhattacharya,Rajesh Tailang",7.4,15096,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/337832/backgrounds/62b0499c0146d.jpg,MOVIE
tt13024974,397440,series,D.P.,2021,"Action,Crime,Drama",50,"Kim Seong-gyoon,Son Suk-ku,Jung Hae-in",8.2,9868,TV-MA,https://artworks.thetvdb.com/banners/v4/series/397440/backgrounds/6133fa30ec3ad.jpg,2
tt13028580,394991,series,Aftertaste,2021,"Comedy,Drama",30,"Erik Thomson,Wayne Blair,Wayne Blair",6.5,1028,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/394991/panels/5ffd01786cb43.jpg,2
tt13034096,163596,movie,Horrid Henry's Gross Day Out,2020,"Action,Adventure,Animation",61,"Aidan Cook,Wayne Forester",6.0,66,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/163596/backgrounds//i5O02MD9mZ4NKKyu8D384zlmOsF.jpg,MOVIE
tt13042440,402726,series,Shenmue,2022,"Action,Adventure,Animation",24,"Masaya Matsukaze,Austin Tindle,Hiroaki Okuda",7.4,567,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/402726/backgrounds/624d0f5fe058b.jpg,1
tt13049906,397831,series,The Saint's Magic Power Is Omnipotent,2021,"Animation,Fantasy,Romance",24,"Takahiro Sakurai,Takuya Eguchi,Taku Yashiro",7.1,1322,TV-14,https://artworks.thetvdb.com/banners/v4/series/397831/backgrounds/622e23b31acec.jpg,2
tt13053448,371736,series,Real Life Nightmare,2019,Crime,60,"Paul Holes,Paul Holes,Matt Abbott",6.0,43,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/371736/backgrounds/62237322a8ec3.jpg,4
tt13053650,378572,series,Sex and Murder,2020,Crime,60,Anthony McDowell,6.6,28,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/378572/backgrounds/62111731.jpg,4
tt13057928,388155,series,Daleks!,2020,"Animation,Sci-Fi",75,"Nicholas Briggs,Nicholas Briggs,Joe Sugg",6.5,100,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/388155/backgrounds/665670c5ce3c1.jpg,1
tt13058110,413834,series,Black Sands,2021,"Crime,Drama,Thriller",100,"Ævar Þór Benediktsson,Aron Már Ólafsson,Kolbeinn Arnbjörnsson",6.6,808,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/413834/backgrounds/63cd48f1efba6.jpg,2
tt1305826,152831,series,Adventure Time,2010,"Action,Adventure,Animation",23,"John DiMaggio,John DiMaggio,John DiMaggio",8.6,116833,TV-PG,https://artworks.thetvdb.com/banners/series/152831/panels/62069544.jpg,10
tt1306569,231601,series,Martina Cole's Lady Killers,2008,"Crime,Documentary",48,"Russ Booth,Russ Booth,Michael Spicer",7.4,43,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/231601/backgrounds/674fa2c8ef0b5.jpg,1
tt13067118,383800,series,The Penthouse: War in Life,2020,"Crime,Drama,Mystery",70,"Uhm Ki-joon,Bong Tae-gyu,Kim Young-dae",7.9,4613,TV-MA,https://artworks.thetvdb.com/banners/v4/series/383800/backgrounds/642cb41a51440.jpg,3
tt13069604,421338,series,The Ex-Wife,2022,"Drama,Mystery,Thriller",185,"Tom Mison,Jordan Stephens,Adam Drew",6.3,1933,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/421338/backgrounds/6445a855039ae.jpg,1
tt13070038,140102,movie,After Ever Happy,2022,"Drama,Romance",95,"Hero Fiennes Tiffin,Chance Perdomo,Rob Estes",4.7,12346,R,https://artworks.thetvdb.com/banners/v4/movie/140102/backgrounds/63114fc74043b.jpg,MOVIE
tt1307479,157071,series,All Star Family Fortunes,2006,Game-Show,30,Neil Hurst,5.2,124,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/157071/backgrounds/62098263.jpg,12
tt13075730,339742,movie,One Way,2022,"Action,Thriller",95,"Kevin Bacon,Colson Baker,Colson Baker",4.1,1944,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/339742/backgrounds/6311bb3fe99fd.jpg,MOVIE
tt13085546,392211,series,A Simple Murder,2020,"Action,Comedy,Crime",35,"Mohd. Zeeshan Ayyub,Amit Sial,Sushant Singh",6.9,4074,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/392211/backgrounds/5fbcebcf6562d.jpg,1
tt13085822,347866,movie,The Wrong Cheerleader Coach,2020,"Drama,Thriller",86,"Corin Nemec,Duke Van Patten,Stephen Simon",4.2,330,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/347866/backgrounds/6683977c8c827.jpg,MOVIE
tt13087512,396991,series,Last Chance U: Basketball,2021,"Documentary,Sport",60,"Malik Muhammad,Joe Hampton",8.3,3565,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/396991/panels/602c913ee4a67.jpg,2
tt13089270,388436,series,The Wonderful World of Mickey Mouse,2020,"Adventure,Animation,Comedy",8,"Chris Diamantopoulos,Chris Diamantopoulos,Chris Diamantopoulos",7.9,1517,TV-Y,https://artworks.thetvdb.com/banners/series/388436/panels/5fafc587009b7.jpg,2
tt13091762,385897,series,Doubling Down with the Derricos,2020,Reality-TV,42,Brenden Casas,4.7,284,TV-PG,https://artworks.thetvdb.com/banners/series/385897/backgrounds/5f4809c664a08.jpg,5
tt13097858,144596,movie,Christmas She Wrote,2020,"Drama,Romance",84,"Dylan Neal,Andrew Francis,Dan Payne",5.8,1293,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/144596/backgrounds/61424aa513045.jpg,MOVIE
tt13102370,401802,series,Let's Be Real,2020,Comedy,22,"Russ Walko,Artie Esposito,Dean Edwards",5.1,427,TV-14,https://artworks.thetvdb.com/banners/v4/series/401802/backgrounds/608985251ac4d.jpg,1
tt13107070,402282,series,The Pact,2021,"Drama,Mystery,Thriller",60,"Aneurin Barnard,Jason Hughes,Aled ap Steffan",6.9,4243,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/402282/backgrounds/60a3b302bb090.jpg,2
tt13107582,358020,movie,Kidnapped,2021,"Drama,Thriller",85,"Todd Lasance,Jason Wilder,James Ivor",4.6,409,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/358020/backgrounds/668630737528a.jpg,MOVIE
tt13107908,152186,movie,Paw Patrol: Jet to the Rescue,2020,"Adventure,Animation,Family",56,"Caleb Bellavance,Lukas Engel,Samuel Faraci",5.2,389,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/152186/backgrounds//bxZqPuy9nQLr788ZGIQYrAcIxDU.jpg,MOVIE
tt13111078,388589,series,Lioness,2023,"Action,Drama,Thriller",42,"LaMonica Garrett,Dave Annable,James Jordan",7.7,46976,TV-MA,https://artworks.thetvdb.com/banners/v4/series/388589/backgrounds/64bcd9b8346ba.jpg,2
tt13112698,336380,movie,Hillwalkers,2022,"Horror,Thriller",88,"Mark Agar,Michael Cloke,Shane Connellan",4.3,522,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/336380/backgrounds/624afccf0fe4f.jpg,MOVIE
tt13117446,336825,movie,Dragon Knight,2022,Fantasy,98,"Erich Redman,Lawrie Brewster,Gordon Joseph Millar",3.3,2248,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/336825/backgrounds/6269f2675c43d.jpg,MOVIE
tt1312171,353764,series,The Umbrella Academy,2019,"Action,Adventure,Comedy",60,"Elliot Page,Elliot Page,Tom Hopper",7.8,294747,TV-14,https://artworks.thetvdb.com/banners/v4/series/353764/backgrounds/62742acc8c1d8.jpg,4
tt13134270,140894,movie,Citizen Bio,2020,Documentary,95,Russ Foxx,6.0,207,TV-MA,https://artworks.thetvdb.com/banners/movies/140894/backgrounds/5fc1520d732fb.jpg,MOVIE
tt13135714,388611,series,Stillwater,2020,"Animation,Family,Fantasy",25,"James Sie,James Sie,Tucker Chandler",8.2,659,TV-Y7,https://artworks.thetvdb.com/banners/v4/series/388611/backgrounds/62345576b453b.jpg,3
tt13137346,393076,series,Hero Gayab Mode On,2020,"Action,Adventure,Fantasy",23,"Abhishek Nigam,Abhishek Nigam,Abhishek Sharma",6.0,1341,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/393076/backgrounds/600d105acbcfd.jpg,3
tt13138834,393654,series,Time,2021,"Crime,Drama",59,"Sean Bean,Stephen Graham,James Nelson-Joyce",8.2,28432,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/393654/backgrounds/60bf4c3ab9b1d.jpg,2
tt13138972,390313,series,We Children from Bahnhof Zoo,2021,Drama,60,"Michelangelo Fortuzzi,Jeremias Meyer,Bruno Alexander",6.3,3499,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/390313/backgrounds/61e5d14de4f0a.jpg,1
tt13139218,138911,movie,Over the Sky,2020,"Animation,Drama,Fantasy",95,"Takehiro Kimoto,Toshiki Seto,Naoto Takenaka",5.4,482,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/138911/backgrounds/624a87bfce3a5.jpg,MOVIE
tt13144490,387713,series,The Big Game,2020,"Action,Drama,Horror",53,"Vladimir Veryovochkin,Igor Vernik,Benik Arakelyan",7.1,773,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/387713/panels/5f615c03c112c.jpg,2
tt13146488,391153,series,Peacemaker,2022,"Action,Adventure,Comedy",40,"John Cena,John Cena,Freddie Stroma",8.3,140805,TV-MA,https://artworks.thetvdb.com/banners/v4/series/391153/backgrounds/61f7c30b91cf8.jpg,1
tt13148384,388542,series,Ultra City Smiths,2021,"Animation,Comedy,Crime",18,"Julian Barratt,Chris Conrad,Chris Conrad",6.5,395,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/388542/backgrounds/60ffcdfdc1bc8.jpg,1
tt13155222,391856,series,Dark 7 White,2020,Crime,20,"Sumeet Vyas,Jatin Sarna,Kunj Anand",6.3,8476,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/391856/backgrounds/5fc21675a5448.jpg,1
tt13159924,417909,series,Gen V,2023,"Action,Adventure,Comedy",50,"Derek Luh,Asa Germann,Chance Perdomo",7.7,112498,TV-MA,https://artworks.thetvdb.com/banners/v4/series/417909/backgrounds/64e9ef277cc34.jpg,1
tt1316554,83996,series,Black Butler,2008,"Action,Animation,Comedy",24,"J. Michael Tatum,J. Michael Tatum,Michael C. Pizzuto",7.6,9747,TV-14,https://artworks.thetvdb.com/banners/series/83996/backgrounds/62081101.jpg,5
tt13169872,389450,series,Amor Amor,2021,"Comedy,Drama,Musical",40,"Ricardo Pereira,Ivo Lucas,Renato Godinho",6.1,147,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/389450/backgrounds/6015c309707a6.jpg,2
tt1318007,84041,series,Celebrity Juice,2008,"Comedy,Game-Show",45,"Leigh Francis,Leigh Francis,Leigh Francis",7.0,2304,TV-MA,https://artworks.thetvdb.com/banners/v4/series/84041/backgrounds/65271776ca105.jpg,26
tt1318050,186710,movie,Wild Decembers,2009,Drama,86,"Matt Ryan,Owen McDonnell,Hugh O'Conor",6.5,76,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/186710/backgrounds//zdYlOFZxt6nA7OyAF0Fr9W5tBqO.jpg,MOVIE
tt1318514,359,movie,Rise of the Planet of the Apes,2011,"Action,Drama,Sci-Fi",105,"James Franco,Andy Serkis,Terry Notary",7.6,584457,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/359/backgrounds/630448b360023.jpg,MOVIE
tt13186264,410479,series,Magpie Murders,2022,"Crime,Drama,Mystery",45,"Conleth Hill,Tim McMullan,Ian Lloyd Anderson",7.6,7767,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/410479/backgrounds/66e9dc5bee44f.jpg,2
tt13188618,388937,series,Guessable?,2020,"Comedy,Game-Show",60,"Joz Norris,Joz Norris,Joz Norris",6.5,140,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/388937/backgrounds/5f7d9a23ba201.jpg,4
tt1319260,182401,series,Deadly Women,2008,"Crime,Documentary",43,"Paul Godfrey,Paul Godfrey,Paul Godfrey",7.9,2021,TV-14,https://artworks.thetvdb.com/banners/v4/series/182401/backgrounds/6636595b10f4d.jpg,14
tt13205670,398431,series,The Kings of Napa,2022,Drama,42,"Rance Nix,Ashlee Brian,Curtis Hamilton",4.5,387,TV-PG,https://artworks.thetvdb.com/banners/v4/series/398431/backgrounds/61e72a7282092.jpg,1
tt13207508,268745,movie,Swan Song,2021,"Drama,Romance,Sci-Fi",116,"Mahershala Ali,Mahershala Ali,Nyasha Hatendi",6.8,17872,R,https://artworks.thetvdb.com/banners/v4/movie/268745/backgrounds/61be0b149eec1.jpg,MOVIE
tt13207736,389492,series,Monsters,2022,"Biography,Crime,Drama",60,"Evan Peters,Richard Jenkins,Cooper Koch",7.8,177511,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/389492/backgrounds/645164c57b6a8.jpg,3
tt13212870,388904,series,The Pole,2021,"Animation,Comedy,Fantasy",13,"Bobby Moynihan,SungWon Cho,SungWon Cho",5.4,148,TV-MA,https://artworks.thetvdb.com/banners/v4/series/388904/backgrounds/6047d69ae64be.jpg,1
tt13223570,389612,series,The First Lady,2022,"Biography,Drama,History",60,"O-T Fagbenle,Kiefer Sutherland,Aaron Eckhart",7.2,5931,TV-MA,https://artworks.thetvdb.com/banners/v4/series/389612/backgrounds/625bc62992661.jpg,1
tt13223650,148022,movie,The Kill List,2020,"Action,Thriller",110,"Dan Chupong,Sarawut Mardthong,Amarin Nitipon",6.4,18,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/148022/backgrounds/600cb0247ebfa.jpg,MOVIE
tt13237158,394877,series,Shock Docs,2020,"Documentary,Drama,Fantasy",84,Anthony D. Call,6.7,251,TV-14,https://artworks.thetvdb.com/banners/v4/series/394877/backgrounds/64ad5b3eec131.jpg,4
tt13238346,343586,movie,Past Lives,2023,"Drama,Romance",105,"Teo Yoo,John Magaro,Leem Seung-min",7.8,133612,PG-13,https://artworks.thetvdb.com/banners/v4/movie/343586/backgrounds/64ea28d4be330.jpg,MOVIE
tt13249204,403676,series,The software devLOVEper,2020,"Comedy,Drama,Romance",25,"Shanmukh Jaswanth Kandregula,Shanmukh Jaswanth Kandregula,Jhakaas Pruthvi",7.2,1096,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/403676/backgrounds/60c36af6d57bd.jpg,1
tt13259878,398268,series,Whitstable Pearl,2021,"Crime,Drama,Mystery",46,"Howard Charles,Howard Charles,Rohan Nedd",7.1,3797,TV-14,https://artworks.thetvdb.com/banners/v4/series/398268/backgrounds/60b666362c9e6.jpg,3
tt13262134,405715,series,Mickey Mouse Funhouse,2021,"Action,Adventure,Animation",11,"Bret Iwan,Bret Iwan,Tony Anselmo",5.3,413,TV-G,https://artworks.thetvdb.com/banners/v4/series/405715/backgrounds/60f482f6cef8b.jpg,3
tt13265080,157608,movie,Carosello Carosone,2021,"Biography,Comedy,Music",102,"Eduardo Scarpetta,Vincenzo Nemolato,Nicolo Pasetti",6.8,146,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/157608/backgrounds/604a07c949447.jpg,MOVIE
tt13266618,390125,series,Flatbush Misdemeanors,2021,Comedy,30,"Dan Perlman,Kevin Iso,Hassan Johnson",6.8,921,TV-MA,https://artworks.thetvdb.com/banners/v4/series/390125/backgrounds/62ab73f0a183d.jpg,2
tt13271834,387141,series,Run On,2020,"Drama,Romance",70,"Si-Wan Yim,Kang Tae-oh,Yeon Je-wook",7.4,5537,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/387141/backgrounds/601e8c6bc4ebf.jpg,1
tt13273618,336796,movie,Who Is Killing the Cheerleaders?,2020,"Crime,Horror,Thriller",86,"Austin Freeman,Nick Clark,Greg Corbett",5.0,323,TV-14,https://artworks.thetvdb.com/banners/v4/movie/336796/backgrounds/6719d11c225f4.jpg,MOVIE
tt13275052,403315,series,Dive Club,2021,"Adventure,Drama,Family",27,"Josh Heuston,Alexander Grant,John McNeill",6.2,1300,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/403315/backgrounds/60d8a9eb4a36f.jpg,1
tt1327801,83610,series,Glee,2009,"Comedy,Drama,Music",44,"Matthew Morrison,Matthew Morrison,Cory Monteith",6.8,157005,TV-14,https://artworks.thetvdb.com/banners/v4/series/83610/backgrounds/64ab7270e5a4d.jpg,6
tt13288022,354428,movie,Tera Kya Hoga Lovely,2022,"Comedy,Romance",144,"Randeep Hooda,Karan Kundrra,Pawan Malhotra",6.4,444,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/354428/backgrounds/65f9138218355.jpg,MOVIE
tt13292206,344347,movie,Bobbleheads: The Movie,2020,"Animation,Family",82,"Anthony DeStefanis,Khary Payton,Julian Sands",2.3,486,PG,https://artworks.thetvdb.com/banners/v4/movie/344347/backgrounds/63f3b0a233e4a.jpg,MOVIE
tt13293588,371310,series,Mushoku Tensei: Jobless Reincarnation,2021,"Action,Adventure,Animation",24,"Tomokazu Sugita,Daisuke Namikawa,Toshiyuki Morikawa",8.3,23907,TV-14,https://artworks.thetvdb.com/banners/v4/series/371310/backgrounds/669fd28f51079.jpg,3
tt13293718,385128,series,Animal Whisper,2020,Drama,45,"Ming-Shuai Shih,Edison Wang,Chao-te Yin",5.5,13,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/385128/backgrounds/5f3ff5dd9f858.jpg,1
tt13299678,141962,movie,Uncle Vanya,2020,Drama,130,"Roger Allam,Richard Armitage,Toby Jones",7.5,757,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/141962/backgrounds/5ffe0b465b11e.jpg,MOVIE
tt13301714,395826,series,Six Empty Seats,2020,"Drama,Thriller",48,"Mikhail Efremov,Nikita Efremov,Pavel Tabakov",7.0,298,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/395826/backgrounds/621f78799a443.jpg,1
tt13303478,395453,series,We Baby Bears,2022,"Adventure,Animation,Comedy",11,"Demetri Martin,Connor Andrade,Connor Andrade",5.7,684,TV-Y7,https://artworks.thetvdb.com/banners/v4/series/395453/backgrounds/621baa1b151e7.jpg,2
tt13304410,403262,series,Sunflower,2021,"Comedy,Crime,Mystery",36,"Sunil Grover,Ranvir Shorey,Girish Kulkarni",7.4,24415,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/403262/backgrounds/65e17d011c449.jpg,2
tt13304700,387021,series,Snowdrop,2021,"Crime,Drama,Romance",85,"Jung Hae-in,Jung Hae-in,Kim Min-kyu",8.1,13060,TV-14,https://artworks.thetvdb.com/banners/v4/series/387021/backgrounds/61bf0d9488335.jpg,1
tt13309170,347050,movie,Influencer,2022,"Horror,Mystery,Thriller",92,"Rory J Saper,Justin Sams,Paul Spurrier",6.2,16054,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/347050/backgrounds/65c0888870382.jpg,MOVIE
tt1331300,212027,movie,Crackie,2009,Drama,94,"Joel Thomas Hynes,Percy Hynes White",5.5,177,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/212027/backgrounds//wSWsL8OUMfBefadBuQuNMPxLrUN.jpg,MOVIE
tt13315156,390191,series,First Kill,2022,"Drama,Horror,Mystery",60,"Dominic Goodman,Phillip Mullings Jr.,Jason R. Moore",6.5,29809,TV-MA,https://artworks.thetvdb.com/banners/v4/series/390191/backgrounds/62932f5a5c6a6.jpg,1
tt13315664,404785,series,Troppo,2022,"Crime,Thriller",60,"Thomas Jane,Thomas Jane,Lucas Linehan",7.5,4580,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/404785/backgrounds/6287fd08ec44d.jpg,2
