imdb_id,tvdb_id,item_type,title,year,genres,runtime,actors,rating,rating_votecount,pg_rating,season_count,banner_url,drive_url,file_id
tt3498622,281976,series,Fortitude,2015,"Drama,Horror,Mystery",60,"Björn Hlynur Haraldsson,Luke Treadaway,Richard Dormer",7.3,23952,16,3,https://artworks.thetvdb.com/banners/v4/series/281976/backgrounds/673793566ddd4.jpg,https://drive.google.com/file/d/1SNftcruaZZWTkGTZTvoltcUMlAsrr7b7/view?usp=drive_link,1SNftcruaZZWTkGTZTvoltcUMlAsrr7b7
tt3498820,118,movie,Captain America: Civil War,2016,"Action,Sci-Fi",147,"Chris Evans,Chris Evans,Robert Downey Jr.",7.8,867574,12,MOVIE,https://disney.images.edge.bamgrid.com/ripcut-delivery/v2/variant/disney/5c4a1b5b-33f8-4cf3-94db-94ac46407ecf/compose?format=webp&label=standard_regular_prompt_178&width=800,https://drive.google.com/file/d/1EloKcj2vM3xz6jS7hAYyPOxI2ecm2uSN/view?usp=drive_link,1EloKcj2vM3xz6jS7hAYyPOxI2ecm2uSN
tt3501632,62,movie,Thor: Ragnarok,2017,"Action,Adventure,Comedy",130,"Chris Hemsworth,Mark Ruffalo,Tom Hiddleston",7.9,833031,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/62/backgrounds/654024604de32.jpg,https://drive.google.com/file/d/1t5v80QS9hCO3hvlIGN2aVIR3WoLWE1mS/view?usp=drive_link,1t5v80QS9hCO3hvlIGN2aVIR3WoLWE1mS
tt3502248,277928,series,Bosch,2014,"Crime,Drama",50,"Jamie Hector,Lance Reddick,Titus Welliver",8.5,85768,16,7,https://artworks.thetvdb.com/banners/v4/series/277928/backgrounds/60bf4ba677b49.jpg,https://drive.google.com/file/d/1KijmsBZZ4xePxnr2Ad_qgPRR6yCEXTch/view?usp=drive_link,1KijmsBZZ4xePxnr2Ad_qgPRR6yCEXTch
tt3502262,278334,series,Transparent,2014,"Comedy,Drama",30,"Jeffrey Tambor,Jay Duplass,Rob Huebel",7.8,23676,16,5,https://artworks.thetvdb.com/banners/fanart/original/278334-7_t.jpg,https://drive.google.com/file/d/1q7tXyERZtggoBzwYyybf5rRo3QR2uiux/view?usp=drive_link,1q7tXyERZtggoBzwYyybf5rRo3QR2uiux
tt3526078,287247,series,Schitt's Creek,2015,Comedy,22,"Eugene Levy,Dan Levy,Chris Elliott",8.5,151668,12,6,https://occ-0-435-768.1.nflxso.net/dnm/api/v6/Qs00mKCpRvrkl3HZAN5KwEL1kpE/AAAABU6kbI6leK5Vh9Foikp79JezJpK3r5z2Dr2Lu-6f5UeyVLmBDv8gxa1XVz2sy7KC3G1mFArKUN6gGcibcDGgdRjaseNdi6kIHNwJtTOlll9WO5z-S0GpjPd8LPok6Y63d7ogeKhwDxni-_giLqsrQVCKslA60UVJLqvEyJWxRw6Nw3CCwPdyseoX2Aro8oi6oi5ziPXVX9WSD8axJBtBotb8gfG_sD-H_uKAPwU9CN-RHrysw4teC-nNzTKj426Ms3Kl0D7_9mW_JpUy5qsgIohR3pjP.webp?r=1d2,https://drive.google.com/file/d/1JUBbOoyXRmuusxF9HR0wFRTg81oKwt4D/view?usp=drive_link,1JUBbOoyXRmuusxF9HR0wFRTg81oKwt4D
tt3530232,278518,series,Last Week Tonight with John Oliver,2014,Comedy,30,David Kaye,8.8,97173,16,11,https://artworks.thetvdb.com/banners/v4/series/278518/backgrounds/62132f93b796c.jpg,https://drive.google.com/file/d/15mmcmdXCwFz7exjEIoqLuiLEdvdZgFXj/view?usp=drive_link,15mmcmdXCwFz7exjEIoqLuiLEdvdZgFXj
tt3561180,300754,series,Trapped,2015,"Crime,Drama,Mystery",60,Ólafur Darri Ólafsson,8.0,25407,6,3,https://artworks.thetvdb.com/banners/v4/series/300754/backgrounds/63524b737ce4a.jpg,https://drive.google.com/file/d/1P5NXnlSsXDe_hskV5CNZlDVlqriVWLhG/view?usp=drive_link,1P5NXnlSsXDe_hskV5CNZlDVlqriVWLhG
tt3566726,281621,series,Jane the Virgin,2014,Comedy,60,"Jaime Camil,Justin Baldoni",7.9,60666,6,5,https://artworks.thetvdb.com/banners/v4/series/281621/backgrounds/662d83d3cdf3b.jpg,https://drive.google.com/file/d/18dS7ki2tmNlZXYKWSc3ZjaTlJ5nuAx73/view?usp=drive_link,18dS7ki2tmNlZXYKWSc3ZjaTlJ5nuAx73
tt3581652,113232,movie,West Side Story,2021,"Crime,Drama",156,"David Alvarez,Brian d'Arcy James,Ansel Elgort",7.1,97785,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/113232/backgrounds/6237870ea0579.jpg,https://drive.google.com/file/d/1yxtbFROKloz3zH-Aco83_fyW7MlyEjY4/view?usp=drive_link,1yxtbFROKloz3zH-Aco83_fyW7MlyEjY4
tt3581920,392256,series,The Last of Us,2023,"Action,Adventure,Drama",50,"Pedro Pascal,Brendan Rozario",8.7,571122,16,1,https://artworks.thetvdb.com/banners/v4/series/392256/backgrounds/639b60e38fd9f.jpg,https://drive.google.com/file/d/1rLNFcrkSVYMnJjw3dlV79367jlNWTRdC/view?usp=drive_link,1rLNFcrkSVYMnJjw3dlV79367jlNWTRdC
tt3612126,20187,movie,The Grudge,2019,"Fantasy,Horror",94,"John Hansen,David Lawrence Brown,Demián Bichir",4.4,30129,16,MOVIE,https://artworks.thetvdb.com/banners/movies/20187/backgrounds/62035646.jpg,https://drive.google.com/file/d/1nA1jrBmvst9wub8ONs-qn-5GM96Ou5yr/view?usp=drive_link,1nA1jrBmvst9wub8ONs-qn-5GM96Ou5yr
tt3636060,280582,series,Poldark,2015,"Drama,Romance",60,"Jack Farthing,Tristan Sturrock,Aidan Turner",8.3,36885,12,5,https://artworks.thetvdb.com/banners/v4/series/280582/backgrounds/6585b31e9bfea.jpg,https://drive.google.com/file/d/1lIz83mKAp_yi-RmCTzamq9n6ZKe4iZ6D/view?usp=drive_link,1lIz83mKAp_yi-RmCTzamq9n6ZKe4iZ6D
tt3647998,292157,series,Taboo,2017,"Drama,Mystery,Thriller",60,"Tom Hardy,David Hayman,Jonathan Pryce",8.3,151986,12,1,https://artworks.thetvdb.com/banners/v4/series/292157/backgrounds/6525cde9c44f6.jpg,https://drive.google.com/file/d/1M_9og0Mz4fbXlChSfsZOu8xCcTq8WxHb/view?usp=drive_link,1M_9og0Mz4fbXlChSfsZOu8xCcTq8WxHb
tt3659388,132,movie,The Martian,2015,"Adventure,Drama,Sci-Fi",144,"Matt Damon,Jeff Daniels,Michael Peña",8.0,945124,UNAVAILABLE,MOVIE,https://disney.images.edge.bamgrid.com/ripcut-delivery/v2/variant/disney/2d45fc33-2722-4142-991e-8cc73c9fbc9b/compose?format=webp&label=standard_regular_prompt_178&width=800,https://drive.google.com/file/d/1gt-RDtQdIfT5KxnnHPXf0Bgnm5jddIip/view?usp=drive_link,1gt-RDtQdIfT5KxnnHPXf0Bgnm5jddIip
tt3704428,134446,movie,Elvis,2022,Drama,159,"Austin Butler,Richard Roxburgh,Tom Hanks",7.3,242978,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/134446/backgrounds/62ef6098647a1.jpg,https://drive.google.com/file/d/1RHOZScIPCRWo5PYQKaop0oG50HqI6XnM/view?usp=drive_link,1RHOZScIPCRWo5PYQKaop0oG50HqI6XnM
tt3743822,290853,series,Fear the Walking Dead,2015,"Drama,Horror,Sci-Fi",44,"Frank Dillane,Cliff Curtis,Rubén Blades",6.8,147245,16,8,https://artworks.thetvdb.com/banners/v4/series/290853/backgrounds/64613349d88d5.jpg,https://drive.google.com/file/d/1yOSxPy8zla6XIFVG_YczwQWBmzwWBhhG/view?usp=drive_link,1yOSxPy8zla6XIFVG_YczwQWBmzwWBhhG
tt3748528,367,movie,Rogue One: A Star Wars Story,2016,"Action,Adventure,Sci-Fi",133,"Diego Luna,Alan Tudyk,Donnie Yen",7.8,699481,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/movies/367/backgrounds/603aaa54507f3.jpg,https://drive.google.com/file/d/1Cbk3YiX2JzuXfs1pfYojPGdOUJK7NPTx/view?usp=drive_link,1Cbk3YiX2JzuXfs1pfYojPGdOUJK7NPTx
tt3749900,274431,series,Gotham,2014,"Action,Crime,Drama",42,"Ben McKenzie,Donal Logue,David Mazouz",7.8,243531,12,5,https://mamasgeeky.com/wp-content/uploads/2022/05/Gotham-Thumbnail.jpg,https://drive.google.com/file/d/14rWkhqQfPFu2Oh7y4ec8sHBO7OIemS3H/view?usp=drive_link,14rWkhqQfPFu2Oh7y4ec8sHBO7OIemS3H
tt3778644,60,movie,Solo: A Star Wars Story,2018,"Action,Adventure,Sci-Fi",135,"Alden Ehrenreich,Woody Harrelson,Donald Glover",6.9,386568,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/movies/60/backgrounds/603aaaa442960.jpg,https://drive.google.com/file/d/1TMuce0-bQpqiPCdeuASmdX2XURUpe_84/view?usp=drive_link,1TMuce0-bQpqiPCdeuASmdX2XURUpe_84
tt3794354,12651,movie,Sonic the Hedgehog,2020,"Action,Adventure,Comedy",99,"James Marsden,Jim Carrey,Ben Schwartz",6.5,165186,6,MOVIE,https://thumbnails.cbsig.net/CBS_Production_Entertainment_VMS/2021/04/22/1888618563964/STH_SAlone_16_9_1920x1080_2995303_1920x1080.jpg,https://drive.google.com/file/d/13xQabqH-Wpvgd4VuwwtlAnUibGg4oAQ8/view?usp=drive_link,13xQabqH-Wpvgd4VuwwtlAnUibGg4oAQ8
tt3824458,9464,movie,Tangerine,2015,"Comedy,Crime,Drama",88,"James Ransone,Karren Karagulian,Arsen Grigoryan",7.1,36784,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/9464/backgrounds/62bb3f0137d30.jpg,https://drive.google.com/file/d/1mNDb4KAAhc819QreweCTPIU2Szt3K48X/view?usp=drive_link,1mNDb4KAAhc819QreweCTPIU2Szt3K48X
tt3837246,283947,series,Assassination Classroom,2013,"Action,Animation,Comedy",23,"Jun Fukuyama,Bryce Papenbrook",8.0,22099,12,2,https://artworks.thetvdb.com/banners/v4/series/283947/backgrounds/649bd4dd651e5.jpg,https://drive.google.com/file/d/1dVXIv4Ms5qTrraGEXJvjuyIDtYuYCEi8/view?usp=drive_link,1dVXIv4Ms5qTrraGEXJvjuyIDtYuYCEi8
tt3877200,282401,series,The Missing,2014,"Crime,Drama,Mystery",60,"Tchéky Karyo,David Morrissey,James Nesbitt",8.2,30866,12,2,https://artworks.thetvdb.com/banners/series/282401/panels/5e860250f0977.jpg,https://drive.google.com/file/d/1U9Od_jHQaW5yGRfHYovTakCntexSLk2U/view?usp=drive_link,1U9Od_jHQaW5yGRfHYovTakCntexSLk2U
tt3915174,68362,movie,Puss in Boots: The Last Wish,2022,"Action,Adventure,Animation",102,"Ray Winstone,Harvey Guillén,Antonio Banderas",7.8,188118,6,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/68362/backgrounds/63f262974a04a.jpg,https://drive.google.com/file/d/1QGELjcIDW5OTSDrDKz4HIWQi1wc9KnNz/view?usp=drive_link,1QGELjcIDW5OTSDrDKz4HIWQi1wc9KnNz
tt3920596,305719,series,Big Little Lies,2017,"Crime,Drama,Mystery",60,"Iain Armitage,Cameron Crovetti,Nicholas Crovetti",8.4,230116,16,2,https://beam-images.warnermediacdn.com/BEAM_LWM_DELIVERABLES/1fbc488d-c7b5-4d38-aad4-f60dcbd85d23/0affa3391945bc1c82156db8ff882b3d38913c0b.jpg?host=wbd-images.prod-vod.h264.io&partner=beamcom,https://drive.google.com/file/d/1i3w2lSgYwEg5MEUr6MEyizs_5OrxZ4dj/view?usp=drive_link,1i3w2lSgYwEg5MEUr6MEyizs_5OrxZ4dj
tt4016454,295759,series,Supergirl,2015,"Action,Adventure,Drama",43,David Harewood,6.2,130725,6,6,https://artworks.thetvdb.com/banners/v4/series/295759/backgrounds/614b7fd9550cf.jpg,https://drive.google.com/file/d/1xLVAMYckxgWhtsnONWB9IVVOqteyFnKy/view?usp=drive_link,1xLVAMYckxgWhtsnONWB9IVVOqteyFnKy
tt4047038,312505,series,Dirk Gently's Holistic Detective Agency,2016,"Action,Adventure,Comedy",60,"Samuel Barnett,Mpho Koaho,Elijah Wood",8.2,58571,12,2,https://artworks.thetvdb.com/banners/series/312505/backgrounds/5f9029efd072b.jpg,https://drive.google.com/file/d/1J895kfUJC6wwi0JGx6QunTb6nvm-m-J-/view?usp=drive_link,1J895kfUJC6wwi0JGx6QunTb6nvm-m-J-
tt4052886,295685,series,Lucifer,2016,"Crime,Drama,Fantasy",45,"Kevin Alejandro,Tom Ellis",8.0,364667,12,6,https://artworks.thetvdb.com/banners/v4/series/295685/backgrounds/62371c9917bbf.jpg,https://drive.google.com/file/d/1hgQZ4pT-JYLwcQvuvuu0yBoU4Q9mpKX6/view?usp=drive_link,1hgQZ4pT-JYLwcQvuvuu0yBoU4Q9mpKX6
tt4094300,295777,series,Crazy Ex-Girlfriend,2015,Comedy,42,Vincent Rodriguez III,7.9,23130,12,4,https://artworks.thetvdb.com/banners/v4/series/295777/backgrounds/63fd66992a59a.jpg,https://drive.google.com/file/d/1OQBfuPvoERJ9uIXoqzXF8wN_CMjQbSOR/view?usp=drive_link,1OQBfuPvoERJ9uIXoqzXF8wN_CMjQbSOR
tt4123432,17657,movie,Fantastic Beasts: The Secrets of Dumbledore,2022,"Adventure,Fantasy",142,"Eddie Redmayne,Jude Law,Ezra Miller",6.2,176284,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/17657/backgrounds/62949e2d3f292.jpg,https://drive.google.com/file/d/18qsXh3nQrPUS2-FF6Jdd_RKDKYOsg6N5/view?usp=drive_link,18qsXh3nQrPUS2-FF6Jdd_RKDKYOsg6N5
tt4145384,293302,series,Scream Queens,2015,"Comedy,Horror,Mystery",45,Riley Schmidt,7.1,47653,12,2,https://artworks.thetvdb.com/banners/v4/series/293302/backgrounds/67236202443dc.jpg,https://drive.google.com/file/d/150CWuSEQ4yst-kXTfcTOCRhfcNWUt8tc/view?usp=drive_link,150CWuSEQ4yst-kXTfcTOCRhfcNWUt8tc
tt4154756,8,movie,Avengers: Infinity War,2018,"Action,Adventure,Sci-Fi",149,"Robert Downey Jr.,Robert Downey Jr.,Chris Hemsworth",8.4,1238250,12,MOVIE,https://disney.images.edge.bamgrid.com/ripcut-delivery/v2/variant/disney/20355d81-831e-436c-9243-7564a5937c71/compose?format=webp&label=standard_regular_prompt_178&width=800,https://drive.google.com/file/d/1y2QXPgHtopvGrUqHBToVr2c-eBn_3xvQ/view?usp=drive_link,1y2QXPgHtopvGrUqHBToVr2c-eBn_3xvQ
tt4154796,148,movie,Avengers: Endgame,2019,"Action,Adventure,Drama",181,"Robert Downey Jr.,Robert Downey Jr.,Chris Evans",8.4,1304314,12,MOVIE,https://disney.images.edge.bamgrid.com/ripcut-delivery/v2/variant/disney/893fae43-7f91-47f9-908e-e3ec633e6a21/compose?format=webp&label=standard_regular_prompt_178&width=800,https://drive.google.com/file/d/1xGIg9emqos0tQpmI8YvGMGSpJkPfFQHu/view?usp=drive_link,1xGIg9emqos0tQpmI8YvGMGSpJkPfFQHu
tt4156586,289639,series,Permanent Roommates,2014,"Comedy,Romance",21,"Deepak Kumar Mishra,Shishir Sharma,Sumeet Vyas",8.6,26498,UNAVAILABLE,3,https://artworks.thetvdb.com/banners/v4/series/289639/backgrounds/6538c3e5a39a7.jpg,https://drive.google.com/file/d/19COaodBSB1iZDOXvHdxQmbj9DrQPD6g0/view?usp=drive_link,19COaodBSB1iZDOXvHdxQmbj9DrQPD6g0
tt4158110,289590,series,Mr. Robot,2015,"Crime,Drama,Thriller",45,"Rami Malek,Martin Wallström,Christian Slater",8.5,428122,16,4,https://artworks.thetvdb.com/banners/v4/series/289590/backgrounds/642ff8dc87e27_t.jpg,https://drive.google.com/file/d/1xzqc4-mczIjvC_aKvWT-JBXwdlVngAtQ/view?usp=drive_link,1xzqc4-mczIjvC_aKvWT-JBXwdlVngAtQ
tt4179452,298566,series,The Last Kingdom,2015,"Action,Drama",60,"Arnas Fedaravicius,Alexander Dreymon,Mark Rowley",8.5,171730,16,5,https://artworks.thetvdb.com/banners/v4/series/298566/backgrounds/663450d751c50.jpg,https://drive.google.com/file/d/15FTOCpefopzOmcvgh7U10IDfPTcgBGXv/view?usp=drive_link,15FTOCpefopzOmcvgh7U10IDfPTcgBGXv
tt4190530,4335,movie,Anthropoid,2016,"Action,Drama",120,"Cillian Murphy,Jamie Dornan,Brian Caspe",7.2,55470,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/4335/backgrounds/66589abe0ef53.jpg,https://drive.google.com/file/d/1DTnvbaWdkEwrE7QVT-Q9Uw81uXj0Sah7/view?usp=drive_link,1DTnvbaWdkEwrE7QVT-Q9Uw81uXj0Sah7
tt4192812,301057,series,Unforgotten,2015,"Crime,Drama,Mystery",45,"Jordan Long,Sanjeev Bhaskar",8.4,31825,16,6,https://artworks.thetvdb.com/banners/v4/series/301057/backgrounds/65f6180299cc0.jpg,https://drive.google.com/file/d/1CPLMHiUMQ-2LFYwVGgdzjukUb6zWDuJd/view?usp=drive_link,1CPLMHiUMQ-2LFYwVGgdzjukUb6zWDuJd
tt4236770,341164,series,Yellowstone,2018,Drama,60,"Kevin Costner,Wes Bentley,Luke Grimes",8.7,235977,16,5,https://artworks.thetvdb.com/banners/v4/series/341164/backgrounds/61799d149fff3.jpg,https://drive.google.com/file/d/1d4-ETrYYX2zN8m8_3ceJoaxEbpd9PN_A/view?usp=drive_link,1d4-ETrYYX2zN8m8_3ceJoaxEbpd9PN_A
tt4270492,279536,series,Billions,2016,Drama,60,"Paul Giamatti,David Costabile,Damian Lewis",8.3,111528,16,7,https://artworks.thetvdb.com/banners/v4/series/279536/backgrounds/61c259f9a73ae.jpg,https://drive.google.com/file/d/1hGr990ofiLymZDEBFDGetJbvpK8XBZig/view?usp=drive_link,1hGr990ofiLymZDEBFDGetJbvpK8XBZig
tt4276618,319742,series,C.B. Strike,2017,"Crime,Drama,Mystery",60,"Kerr Logan,Jack Greenlees,Tom Burke",7.9,25666,12,7,https://artworks.thetvdb.com/banners/series/319742/backgrounds/5f383a87b3e64.jpg,https://drive.google.com/file/d/1_waHcsIs2odtKACJYhOMANahYRKmUsX5/view?usp=drive_link,1_waHcsIs2odtKACJYhOMANahYRKmUsX5
tt4288182,313999,series,Atlanta,2016,"Comedy,Drama",30,Donald Glover,8.6,90794,16,4,https://artworks.thetvdb.com/banners/v4/series/313999/backgrounds/630a8fea6c257.jpg,https://drive.google.com/file/d/1b8tB4TGqvwQBMwAPcf99JhaO9Us673bi/view?usp=drive_link,1b8tB4TGqvwQBMwAPcf99JhaO9Us673bi
tt4406178,364412,series,The Gilded Age,2022,Drama,60,"Blake Ritson,Morgan Spector,Harry Richardson",8.0,39909,16,3,https://artworks.thetvdb.com/banners/v4/series/364412/backgrounds/61f5723b1b313.jpg,https://drive.google.com/file/d/1xJNKMyA7eYuqwsZDVWIhz5O0LvMAhYJQ/view?usp=drive_link,1xJNKMyA7eYuqwsZDVWIhz5O0LvMAhYJQ
tt4428122,295515,series,Quantico,2015,"Crime,Drama,Mystery",42,"Russell Tovey,Jake McLaughlin,Blair Underwood",6.7,64399,12,3,https://artworks.thetvdb.com/banners/v4/series/295515/backgrounds/64d906e37b100.jpg,https://drive.google.com/file/d/1jvdwN8kDFqjQSukWJsUQeTvz9dPYXk83/view?usp=drive_link,1jvdwN8kDFqjQSukWJsUQeTvz9dPYXk83
tt4474344,295647,series,Blindspot,2015,"Action,Crime,Drama",42,"Luke Mitchell,Rob Brown,Sullivan Stapleton",7.3,80056,12,5,https://artworks.thetvdb.com/banners/v4/series/295647/backgrounds/649e3a87a12a8.jpg,https://drive.google.com/file/d/1moItImvX3HUq-XnPN-HFj1FkKOHzjyUx/view?usp=drive_link,1moItImvX3HUq-XnPN-HFj1FkKOHzjyUx
tt4508902,293088,series,One Punch Man,2015,"Action,Animation,Comedy",24,"Makoto Furukawa,Kaito Ishikawa,Kaito Ishikawa",8.7,192378,12,3,https://occ-0-435-768.1.nflxso.net/dnm/api/v6/Qs00mKCpRvrkl3HZAN5KwEL1kpE/AAAABbwj8U5WKV-XUnwGMSoRkYlvxT_12yjI7T2i4SPTD2tBhFyT7GE-oVCOiHoLGk9g8PL2Jh7OQ9mX43eKAKTi6zn1_wQswnD04fQ.webp?r=62f,https://drive.google.com/file/d/1xAJqR24hWjRXtLoe2MMxVbMqh8U3FEGm/view?usp=drive_link,1xAJqR24hWjRXtLoe2MMxVbMqh8U3FEGm
tt4532368,295760,series,DC's Legends of Tomorrow,2016,"Action,Adventure,Drama",42,Dominic Purcell,6.7,111033,12,7,https://artworks.thetvdb.com/banners/series/295760/backgrounds/62079878.jpg,https://drive.google.com/file/d/15eagQtFGTHJPWVjE29lN3x0Aqxo_UTA0/view?usp=drive_link,15eagQtFGTHJPWVjE29lN3x0Aqxo_UTA0
tt4555364,323608,series,Knightfall,2017,"Action,Adventure,Drama",60,"Tom Cullen,Simon Merrells,Pádraic Delaney",6.8,22407,12,2,https://artworks.thetvdb.com/banners/v4/series/323608/backgrounds/64acfa13c0b81.jpg,https://drive.google.com/file/d/16vb5Ni-KmA92Ek8FW8-hi2P5uuks1G2T/view?usp=drive_link,16vb5Ni-KmA92Ek8FW8-hi2P5uuks1G2T
tt4574334,305288,series,Stranger Things,2016,"Drama,Fantasy,Horror",60,"Finn Wolfhard,David Harbour,Gaten Matarazzo",8.7,1383756,12,5,https://artworks.thetvdb.com/banners/v4/series/305288/backgrounds/646de3cd24b85_t.jpg,https://drive.google.com/file/d/19WbcjQlXjiCcFomD4i3gDE4Yyu_1rEib/view?usp=drive_link,19WbcjQlXjiCcFomD4i3gDE4Yyu_1rEib
tt4602768,299845,series,Doctor Foster: A Woman Scorned,2015,"Drama,Mystery,Thriller",60,"Bertie Carvel,Tom Taylor",7.6,22534,12,2,https://artworks.thetvdb.com/banners/v4/series/299845/backgrounds/654178390ff63.jpg,https://drive.google.com/file/d/1F0o4t9bJhW-4W-Y1XD7K4ZbVmSuM0SZx/view?usp=drive_link,1F0o4t9bJhW-4W-Y1XD7K4ZbVmSuM0SZx
tt4604612,328690,series,The Alienist,2018,"Crime,Drama,Mystery",60,"Daniel Brühl,Robert Wisdom,Luke Evans",7.7,61837,16,2,https://artworks.thetvdb.com/banners/v4/series/328690/backgrounds/66a5924c0db0d.jpg,https://drive.google.com/file/d/1gqSIfWUwpPakmNdHYg0fOO6H8E-HXDtV/view?usp=drive_link,1gqSIfWUwpPakmNdHYg0fOO6H8E-HXDtV
tt4635282,321060,series,The OA,2016,"Drama,Fantasy,Mystery",60,"Jason Isaacs,Emory Cohen,Scott Wilson",7.8,118983,16,2,https://artworks.thetvdb.com/banners/series/321060/panels/5ef27044b327d.jpg,https://drive.google.com/file/d/1yJOwRtDpo4zTFNbBbbVN7EjCwz_4iS0C/view?usp=drive_link,1yJOwRtDpo4zTFNbBbbVN7EjCwz_4iS0C
tt4643084,337302,series,Counterpart,2017,"Drama,Sci-Fi,Thriller",60,"Harry Lloyd,John Funk,J.K. Simmons",8.0,31822,16,2,https://artworks.thetvdb.com/banners/v4/series/337302/backgrounds/6339b34b31bc1.jpg,https://drive.google.com/file/d/1vaLgFtehzWoH4EFJqMJLNbLW-qTIr99f/view?usp=drive_link,1vaLgFtehzWoH4EFJqMJLNbLW-qTIr99f
tt4647692,302938,series,Letterkenny,2016,Comedy,30,"Jared Keeso,Nathan Dales",8.6,30759,16,12,https://artworks.thetvdb.com/banners/v4/series/302938/backgrounds/65e4c39a59fd4.jpg,https://drive.google.com/file/d/1se-vcE7eXbdV6pfMApNtEY4CNJ1YYp-H/view?usp=drive_link,1se-vcE7eXbdV6pfMApNtEY4CNJ1YYp-H
tt4655480,295640,series,Chicago Med,2015,Drama,43,"Nick Gehlfuss,Oliver Platt",7.6,30753,12,10,https://artworks.thetvdb.com/banners/series/295640/backgrounds/5f8058fcd5ac5.jpg,https://drive.google.com/file/d/1FT2QfVtG66F1hq2w4GDlzHTA8R7AJ6jD/view?usp=drive_link,1FT2QfVtG66F1hq2w4GDlzHTA8R7AJ6jD
tt4669296,131148,movie,Lords of Chaos,2018,"Drama,Horror",118,"Rory Culkin,Jack Kilmer,Emory Cohen",6.6,20174,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/movies/131148/backgrounds/25868966.jpg,https://drive.google.com/file/d/1JhqO02KJs3pf0cxHeiHczFTI-rEYwsEm/view?usp=drive_link,1JhqO02KJs3pf0cxHeiHczFTI-rEYwsEm
tt4742876,298868,series,TVF Pitchers,2015,"Comedy,Drama",40,"Arunabh Kumar,Naveen Kasturia",9.1,73243,16,2,https://artworks.thetvdb.com/banners/fanart/original/298868-3_t.jpg,https://drive.google.com/file/d/1fb9iOYGVvt6p_MOEaITGo-f13q1G5sJ6/view?usp=drive_link,1fb9iOYGVvt6p_MOEaITGo-f13q1G5sJ6
tt4779682,81,movie,The Meg,2018,"Action,Horror,Sci-Fi",113,"Rainn Wilson,Cliff Curtis,Jason Statham",5.7,212783,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/81/backgrounds/65cc38bef15ce.jpg,https://drive.google.com/file/d/10H3gL40WGmJuDd-QOpqJyrbXA7aRsMM9/view?usp=drive_link,10H3gL40WGmJuDd-QOpqJyrbXA7aRsMM9
tt4786824,305574,series,The Crown,2016,Drama,60,"Matt Smith,Tobias Menzies",8.6,263031,16,6,https://artworks.thetvdb.com/banners/v4/series/305574/backgrounds/653534fa880bc.jpg,https://drive.google.com/file/d/1y1YbM99Zl1KGeLaq2HUiALfPr3zvB7xC/view?usp=drive_link,1y1YbM99Zl1KGeLaq2HUiALfPr3zvB7xC
tt4878326,305582,series,Wynonna Earp,2016,"Action,Drama,Fantasy",43,Tim Rozon,7.4,25341,12,4,https://artworks.thetvdb.com/banners/series/305582/backgrounds/5f11550d5d70f.jpg,https://drive.google.com/file/d/17p4xTT38vdT25VFGyJMW-CsqtVs8fbgh/view?usp=drive_link,17p4xTT38vdT25VFGyJMW-CsqtVs8fbgh
tt4881806,57,movie,Jurassic World: Fallen Kingdom,2018,"Action,Adventure,Sci-Fi",128,"Justice Smith,Chris Pratt,Rafe Spall",6.1,351324,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/57/backgrounds/6304424d0e299.jpg,https://drive.google.com/file/d/1Bpen0RayPf5lVAetu0rV7wH1GifgtI1v/view?usp=drive_link,1Bpen0RayPf5lVAetu0rV7wH1GifgtI1v
tt4916630,131103,movie,Just Mercy,2019,"Crime,Drama",137,"Charlie Pye Jr.,Jamie Foxx,Michael B. Jordan",7.6,77484,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/131103/backgrounds/63939430372c4.jpg,https://drive.google.com/file/d/17UNi531Je1Y3kiz1omkNTc6Ik2GkQwbI/view?usp=drive_link,17UNi531Je1Y3kiz1omkNTc6Ik2GkQwbI
tt4919268,88362,movie,Bad Boys: Ride or Die,2024,"Action,Adventure,Comedy",115,"Will Smith,Martin Lawrence,Alexander Ludwig",6.6,74806,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/88362/backgrounds/664584c82c23c.jpg,https://drive.google.com/file/d/1ftjcHiiSvhe_W6DXfKGJlioAYsq0xExj/view?usp=drive_link,1ftjcHiiSvhe_W6DXfKGJlioAYsq0xExj
