imdb_id,tvdb_id,item_type,title,year,genres,runtime,actors,rating,rating_votecount,pg_rating,season_count,banner_url
tt0994314,79525,series,Code Geass,2006,"Action,Animation,Drama",24,"Jun Fukuyama,Takahiro Sakurai",8.7,84371,16,2,https://artworks.thetvdb.com/banners/v4/series/79525/backgrounds/64965bffddb6a.jpg
tt10009170,361140,series,Blood of Zeus,2020,"Action,Adventure,Animation",30,"Derek Phillips,Elias Toufexis,Jason O'Mara",7.5,24246,16,2,https://artworks.thetvdb.com/banners/v4/series/361140/backgrounds/6521fcb4deaae.jpg
tt10028196,177786,movie,Laal Singh Chaddha,2022,"Comedy,Drama,Romance",159,"Ahmad Ibn Umar,Sharik Khan Jr.,Aamir Khan",5.6,178729,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/177786/backgrounds/62d5affede0c3.jpg
tt10075318,372912,series,The Gift,2019,"Drama,Fantasy,Mystery",40,"Mehmet Günsür,Metin Akdülger,Civan Canova",7.0,24691,16,3,https://artworks.thetvdb.com/banners/series/372912/backgrounds/5f5a833bd7d95.jpg
tt10083640,181304,movie,Bhoot Police,2021,"Comedy,Horror",129,"Saif Ali Khan,Jaaved Jaaferi,Arjun Kapoor",6.7,27522,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/181304/backgrounds/60c73487e7a79.jpg
tt10166602,368188,series,"Love, Victor",2020,"Comedy,Drama,Romance",30,"Mason Gooding,Anthony Turpel,Michael Cimino",8.0,22653,12,3,https://artworks.thetvdb.com/banners/v4/series/368188/backgrounds/62888afaba936.jpg
tt10168312,367147,series,What If...?,2021,"Action,Adventure,Animation",32,"Robin Atkin Downes,Matthew Wood,Jeffrey Wright",7.4,146543,12,3,https://artworks.thetvdb.com/banners/v4/series/367147/backgrounds/6268f30b7deef.jpg
tt10172266,157645,movie,"Red, White & Royal Blue",2023,"Comedy,Romance",118,"Nicholas Galitzine,Taylor Zakhar Perez,Thomas Flynn",6.9,53836,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/157645/backgrounds/64d4d44798663.jpg
tt10231312,365098,series,Inside Job,2021,"Adventure,Animation,Comedy",30,"Clark Duke,Christian Slater",7.7,32388,16,2,https://artworks.thetvdb.com/banners/v4/series/365098/backgrounds/611cfd43222fd.jpg
tt10233448,359274,series,Vinland Saga,2019,"Action,Adventure,Animation",24,"Yûto Uemura,Shin'ya Takahashi",8.8,82690,16,2,https://artworks.thetvdb.com/banners/v4/series/359274/backgrounds/64ea0ced19504.jpg
tt1023481,2339,movie,Step Up 2: The Streets,2008,"Drama,Romance",98,"Adam Sevani,Robert Hoffman,Christopher Scott",6.2,91901,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/2339/backgrounds/6584bde437928.jpg
tt10244600,399904,series,Winning Time: The Rise of the Lakers Dynasty,2022,Drama,59,"Quincy Isaiah,John C. Reilly,Jason Clarke",8.3,29902,16,2,https://artworks.thetvdb.com/banners/v4/series/399904/backgrounds/62154dc8812da.jpg
tt10268488,305790,movie,The Greatest Beer Run Ever,2022,"Adventure,Drama",126,"Zac Efron,Russell Crowe,Jake Picking",6.8,30454,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/305790/backgrounds/6367cf7dca84a.jpg
tt10293938,379169,series,Outer Banks,2020,"Action,Crime,Drama",50,"J.D.,Chase Stokes,Rudy Pankow",7.5,84800,16,5,https://artworks.thetvdb.com/banners/v4/series/379169/backgrounds/643136390b4e7.jpg
tt10298810,144721,movie,Lightyear,2022,"Action,Adventure,Animation",105,"Chris Evans,Peter Sohn",6.1,127141,6,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/144721/backgrounds/62a975f612f73.jpg
tt10304142,147303,movie,Amsterdam,2022,"Comedy,Drama",134,"Christian Bale,Alessandro Nivola,John David Washington",6.1,97007,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/147303/backgrounds/6370b59d1a350.jpg
tt10310140,141862,movie,Fatman,2020,"Action,Adventure,Comedy",100,"Mel Gibson,Chance Hurstfield,Walton Goggins",5.9,30537,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/141862/backgrounds/67608e47a9e64.jpg
tt10323338,364080,series,9-1-1: Lone Star,2020,"Action,Drama,Thriller",43,"Ronen Rubinstein,Rob Lowe",7.3,22962,12,5,https://artworks.thetvdb.com/banners/v4/series/364080/backgrounds/60608f63e8923.jpg
tt10327354,352883,series,Prodigal Son,2019,"Crime,Drama,Mystery",44,"Tom Payne,Lou Diamond Phillips",7.7,24181,12,2,https://artworks.thetvdb.com/banners/series/352883/backgrounds/5fc93fccef046.jpg
tt10405370,368401,series,Rogue Heroes,2022,"Action,Drama,Thriller",52,"Connor Swindells,Jack O'Connell,Alfie Allen",8.1,22610,UNAVAILABLE,2,https://artworks.thetvdb.com/banners/v4/series/368401/backgrounds/666216cdaa94f.jpg
tt1043813,341663,series,Titans,2018,"Action,Adventure,Crime",45,Brenton Thwaites,7.5,114363,16,4,https://artworks.thetvdb.com/banners/series/341663/backgrounds/62017930.jpg
tt1051220,289096,series,The Shannara Chronicles,2016,"Adventure,Drama,Fantasy",42,"Austin Butler,Aaron Jakubenko,Manu Bennett",7.1,64355,12,2,https://artworks.thetvdb.com/banners/v4/series/289096/backgrounds/644006cf13f19.jpg
tt10545296,135073,movie,The Hunger Games: The Ballad of Songbirds & Snakes,2023,"Action,Adventure,Drama",157,"Tom Blyth,Clemens Schick,Dexter Sol Ansell",6.7,143795,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/135073/backgrounds/6556a3a0320cb.jpg
tt10577736,380010,series,Tehran,2020,"Action,Crime,Drama",45,"Shervin Alenabi,Arash Marandi,Shaun Toub",7.6,24698,16,3,https://artworks.thetvdb.com/banners/v4/series/380010/backgrounds/6263f29d908ea.jpg
tt1060277,1630,movie,Cloverfield,2008,"Action,Horror,Sci-Fi",85,"Michael Stahl-David,T.J. Miller,Mike Vogel",7.0,426717,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/1630/backgrounds/635def7bac2be.jpg
tt10612922,139944,movie,One Night in Miami...,2020,Drama,114,"Kingsley Ben-Adir,Aldis Hodge,Eli Goree",7.1,34697,16,MOVIE,https://artworks.thetvdb.com/banners/movies/139944/panels/60203e1f43fdc.jpg
tt10638036,395494,series,Heartstopper,2022,"Drama,Romance",30,"Kit Connor,Joe Locke,William Gao",8.5,81788,UNAVAILABLE,3,https://artworks.thetvdb.com/banners/v4/series/395494/backgrounds/64cb826e9ed71.jpg
tt1064899,306719,series,Queen of the South,2016,"Action,Crime,Drama",40,"Peter Gadiot,Joseph T. Campos,Hemky Madera",8.0,35112,12,5,https://artworks.thetvdb.com/banners/v4/series/306719/backgrounds/6072d78da5a83.jpg
tt10676048,134366,movie,The Marvels,2023,"Action,Adventure,Fantasy",105,"Park Seo-joon,Samuel L. Jackson,Gary Lewis",5.5,137863,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/134366/backgrounds/6551b3a78806f.jpg
tt1073507,83616,series,Party Down,2009,"Comedy,Drama",30,"Ryan Hansen,Ken Marino,Adam Scott",8.2,37658,16,3,https://artworks.thetvdb.com/banners/v4/series/83616/backgrounds/63fe49460062b.jpg
tt10802170,405593,series,The Rehearsal,2022,Comedy,30,"Journey Baker,Sawyer J. Bell,Nathan Fielder",8.5,27132,16,2,https://artworks.thetvdb.com/banners/v4/series/405593/backgrounds/62f6c713cff0e.jpg
tt10839422,368373,series,Sex/Life,2021,"Comedy,Drama,Romance",45,"Phoenix Reich,Adam Demos,Mike Vogel",5.6,31855,16,2,https://artworks.thetvdb.com/banners/v4/series/368373/backgrounds/60d0e3ea99f9a.jpg
tt10850932,368385,series,Crash Landing on You,2019,"Adventure,Comedy,Drama",70,"Hyun Bin,Kim Jung-hyun,Yang Kyung-won",8.7,45273,12,1,https://artworks.thetvdb.com/banners/series/368385/panels/62096775.jpg
tt10855768,340262,movie,Missing,2023,"Drama,Mystery,Thriller",111,"Tim Griffin,Ken Leung",7.1,62978,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/340262/backgrounds/6408d8c02167b.jpg
tt1086772,2291,movie,Blended,2014,"Comedy,Romance",117,"Terry Crews,Adam Sandler,Kevin Nealon",6.5,147855,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/2291/backgrounds/628bc1113c631.jpg
tt10869778,197524,movie,Maidaan,2024,Drama,181,"Ajay Devgn,Gajraj Rao,Sharik Khan Jr.",8.0,21135,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/197524/backgrounds/66208e54dc15f.jpg
tt10872600,132448,movie,Spider-Man: No Way Home,2021,"Action,Adventure,Fantasy",148,"Tom Holland,Benedict Cumberbatch",8.2,909736,12,MOVIE,https://artworks.thetvdb.com/banners/movies/132448/backgrounds/6038820e4976d.jpg
tt10919420,383275,series,Squid Game,2021,"Action,Drama,Mystery",60,"Nandito Hidayattullah Putra,Park Hae-soo,Lee Jung-jae",8.0,571678,UNAVAILABLE,2,https://artworks.thetvdb.com/banners/v4/series/383275/backgrounds/6145489519ec5.jpg
tt1094229,82701,series,Heartland,2007,Drama,45,"Shaun Johnston,Chris Potter",8.5,20634,6,18,https://artworks.thetvdb.com/banners/series/82701/backgrounds/5ee23760f1408.jpg
tt10986410,383203,series,Ted Lasso,2020,"Comedy,Drama",30,"Jeremy Swift,Jason Sudeikis,Phil Dunster",8.8,369024,16,3,https://artworks.thetvdb.com/banners/v4/series/383203/backgrounds/60d5931c1f29c.jpg
tt1099212,122,movie,Twilight,2008,"Drama,Fantasy,Romance",122,"Billy Burke,Robert Pattinson,Matthew Bushell",5.3,494922,12,MOVIE,https://artworks.thetvdb.com/banners/movies/122/backgrounds/5f17421924821.jpg
tt11000902,390093,series,Our Flag Means Death,2022,"Action,Adventure",30,"Samson Kayo,Joel Fry,Rhys Darby",7.8,44457,16,2,https://artworks.thetvdb.com/banners/v4/series/390093/backgrounds/622f9e3414e3c.jpg
tt11041332,399731,series,Yellowjackets,2021,"Drama,Horror,Mystery",60,"Steven Krueger,Warren Kole",7.8,90693,16,3,https://artworks.thetvdb.com/banners/v4/series/399731/backgrounds/61a14a7d98fcc.jpg
tt11057302,131701,movie,Madame Web,2024,"Action,Adventure,Sci-Fi",116,"Mike Epps,Adam Scott,Tahar Rahim",4.0,89710,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/131701/backgrounds/65ce40c2baabe.jpg
tt1107365,3125,movie,Open Season 2,2008,"Adventure,Animation,Comedy",76,"Mike Epps,Billy Connolly,Joel McHale",5.5,27049,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/3125/backgrounds/64638098a9c83.jpg
tt11083696,382556,series,Cruel Summer,2021,"Drama,Mystery,Thriller",45,"Froy Gutierrez,Griffin Gluck,Michael Landes",7.4,20613,12,2,https://artworks.thetvdb.com/banners/v4/series/382556/backgrounds/607ff3b1a53ae.jpg
tt11126994,371028,series,Arcane,2021,"Action,Adventure,Animation",40,"Jason Spisak,Kevin Alejandro",9.0,290738,12,2,https://artworks.thetvdb.com/banners/v4/series/371028/backgrounds/618392b27a862.jpg
tt11138512,139174,movie,The Northman,2022,"Action,Adventure,Drama",137,"Claes Bang,Ethan Hawke,Alexander Skarsgård",7.0,262948,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/139174/backgrounds/62627d38c7c17.jpg
tt1114677,4570,movie,Hannah Montana: The Movie,2009,"Comedy,Drama",102,"Billy Ray Cyrus,Jason Earles,Mitchel Musso",4.7,46437,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/movies/4570/backgrounds/5ea5b22b1389b.jpg
tt11192306,375655,series,Superman & Lois,2021,"Action,Adventure,Drama",42,Tyler Hoechlin,7.8,41232,6,4,https://artworks.thetvdb.com/banners/series/375655/backgrounds/602ae8f9b98d1.jpg
tt11198330,371572,series,House of the Dragon,2022,"Action,Adventure,Drama",50,"Matt Smith,Emma D'Arcy",8.4,449553,16,2,https://artworks.thetvdb.com/banners/v4/series/371572/backgrounds/66d61fa6ea461.jpg
tt11212276,390161,series,The Sex Lives of College Girls,2021,Comedy,27,"Christopher Meyer,Mekki Leeper",7.8,28919,16,3,https://artworks.thetvdb.com/banners/v4/series/390161/backgrounds/61a9d997c1cc6.jpg
tt11214590,145486,movie,House of Gucci,2021,"Crime,Drama",158,"Adam Driver,Jeremy Irons,Al Pacino",6.6,163556,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/145486/backgrounds/620d6b5c4f63b.jpg
tt11239552,373411,series,Itaewon Class,2020,"Drama,Romance",70,"Yoo Jae-myung,Park Seo-joon,Ahn Bo-hyun",8.2,20895,UNAVAILABLE,1,https://artworks.thetvdb.com/banners/v4/series/373411/backgrounds/627c260174e6c.jpg
tt1124373,82696,series,Sons of Anarchy,2008,"Crime,Drama,Thriller",45,"Kim Coates,Mark Boone Junior,Charlie Hunnam",8.6,330713,16,7,https://artworks.thetvdb.com/banners/v4/series/82696/backgrounds/64918890e3430.jpg
tt11245972,136280,movie,Scream,2022,"Horror,Mystery,Thriller",114,"Dylan Minnette,Jack Quaid,David Arquette",6.3,164854,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/136280/backgrounds/620d5cc1a698e.jpg
tt11247158,368316,series,The Legend of Vox Machina,2022,"Action,Adventure,Animation",30,Taliesin Jaffe,8.4,43542,16,3,https://artworks.thetvdb.com/banners/v4/series/368316/backgrounds/663bd71e10f52.jpg
tt1126591,5516,movie,Burlesque,2010,Drama,119,"Eric Dane,Alan Cumming,Cam Gigandet",6.4,94466,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/5516/backgrounds/64ecb5b42cd5c.jpg
tt11280740,371980,series,Severance,2022,"Drama,Mystery,Sci-Fi",50,"Tramell Tillman,Adam Scott,Zach Cherry",8.7,223582,16,2,https://artworks.thetvdb.com/banners/v4/series/371980/backgrounds/61bdee7477c9a.jpg
tt11301642,391429,series,Ethos,2020,"Drama,Thriller",45,"Göktug Yildirim,Fatih Artman,Settar Tanriögen",8.5,30042,16,1,https://artworks.thetvdb.com/banners/series/391429/backgrounds/5fc3d12500934.jpg
tt11304740,339958,movie,Wish,2023,"Adventure,Animation,Comedy",95,"Chris Pine,Alan Tudyk,Victor Garber",5.6,42781,6,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/339958/backgrounds/640df04b8ffb3.jpg
tt11311302,372700,series,Vikings: Valhalla,2022,"Action,Adventure,Drama",45,"Sam Corlett,Leo Suter,David Oakes",7.3,63818,UNAVAILABLE,3,https://artworks.thetvdb.com/banners/v4/series/372700/backgrounds/63bb1eea56824.jpg
tt1132290,84676,series,Warehouse 13,2009,"Adventure,Drama,Mystery",43,"Aaron Ashmore,Saul Rubinek,Eddie McClintock",7.6,58522,6,6,https://artworks.thetvdb.com/banners/v4/series/84676/backgrounds/63af2905df844.jpg
tt1135300,82046,series,Dollhouse,2009,"Drama,Mystery,Sci-Fi",44,"Tahmoh Penikett,Fran Kranz,Harry Lennix",7.7,52293,12,2,https://artworks.thetvdb.com/banners/v4/series/82046/backgrounds/645ea4b4181c3.jpg
tt1136608,1320,movie,District 9,2009,"Action,Sci-Fi,Thriller",112,"Sharlto Copley,Jason Cope,David James",7.9,725432,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/1320/backgrounds/655a5724ec84b.jpg
tt11379026,400267,series,Ghosts,2021,"Comedy,Fantasy",21,"Richie Moriarty,Brandon Scott Jones,Utkarsh Ambudkar",7.9,32082,6,4,https://artworks.thetvdb.com/banners/v4/series/400267/backgrounds/631d94ef02ab1.jpg
tt11456054,146937,movie,Run Hide Fight,2020,"Action,Crime,Drama",109,"Olly Sholotan,Thomas Jane,Eli Brown",6.3,28261,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/movies/146937/backgrounds/6004a0c327be8.jpg
tt1152398,3711,movie,Beastly,2011,"Drama,Fantasy,Romance",86,"Erik Knudsen,Alex Pettyfer,Justin Bradley",5.5,80429,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/3711/backgrounds/664233c6ba63f.jpg
tt11564570,166019,movie,Glass Onion,2022,"Comedy,Crime,Drama",139,"Daniel Craig,Dave Bautista,Edward Norton",7.1,457555,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/166019/backgrounds/638e60c239191.jpg
tt11580854,200988,movie,Sarpatta Parambarai,2021,"Action,Drama",173,"Arya,Pasupathy,John Kokken",8.5,26077,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/200988/backgrounds/647cab93ab925.jpg
tt11685912,391101,series,Outer Range,2022,"Drama,Mystery,Thriller",60,"Tom Pelphrey,Lewis Pullman,Josh Brolin",7.1,42692,16,2,https://artworks.thetvdb.com/banners/v4/series/391101/backgrounds/664b08d1d3b7d.jpg
tt11691774,399959,series,Only Murders in the Building,2021,"Comedy,Crime,Drama",30,"Martin Short,Michael Cyril Creighton,Steve Martin",8.1,168868,16,4,https://artworks.thetvdb.com/banners/v4/series/399959/backgrounds/60a9009791a45.jpg
tt11737520,392276,series,One Piece,2023,"Action,Adventure,Comedy",60,"Iñaki Godoy,Mackenyu,Vincent Regan",8.3,160257,12,2,https://artworks.thetvdb.com/banners/v4/series/392276/backgrounds/64c112d8d2bf4.jpg
tt11743610,399917,series,The Terminal List,2022,"Action,Drama,Thriller",55,"Chris Pratt,Jared Shaw,Taylor Kitsch",7.9,110974,16,2,https://artworks.thetvdb.com/banners/v4/series/399917/backgrounds/62a21a1fd7690.jpg
tt11794642,378023,series,Big Sky,2020,"Crime,Drama,Mystery",60,"Brian Geraghty,Ryan O'Nan,J. Anthony Pena",6.8,26225,12,3,https://artworks.thetvdb.com/banners/v4/series/378023/backgrounds/632b71128ba81.jpg
tt1179933,777,movie,10 Cloverfield Lane,2016,"Drama,Horror,Mystery",103,"John Goodman,John Gallagher Jr.,Douglas M. Griffin",7.2,362639,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/777/backgrounds/635deb27af429.jpg
tt11815682,401582,series,Hacks,2021,"Comedy,Drama",30,"Carl Clemons-Hopkins,Mark Indelicato,Paul W. Downs",8.2,45821,16,3,https://artworks.thetvdb.com/banners/v4/series/401582/backgrounds/608a9b80b9805.jpg
tt11846996,384968,series,Vigil,2021,"Crime,Drama,Mystery",60,"Paterson Joseph,Shaun Evans,Gary Lewis",7.4,28800,UNAVAILABLE,2,https://artworks.thetvdb.com/banners/v4/series/384968/backgrounds/6126282b3380b.jpg
tt11854694,378548,series,Special OPS,2020,"Action,Crime,Thriller",49,"Muzamil Ibrahim,Kay Kay Menon,Karan Tacker",8.6,38091,12,2,https://artworks.thetvdb.com/banners/series/378548/panels/5e75fdcda9175.jpg
tt1185834,5578,movie,Star Wars: The Clone Wars,2008,"Action,Adventure,Animation",98,"Tom Kane,Matt Lanter",5.9,74721,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/5578/backgrounds/654040c61fbad.jpg
tt11905962,138850,movie,Sputnik,2020,"Drama,Horror,Mystery",113,"Pyotr Fyodorov,Anton Vasilev,Fedor Bondarchuk",6.4,27956,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/138850/backgrounds/66a1dc2ce15e4.jpg
tt1190634,355567,series,The Boys,2019,"Action,Comedy,Crime",60,"Jack Quaid,Antony Starr,Karl Urban",8.7,728536,16,5,https://artworks.thetvdb.com/banners/v4/series/355567/backgrounds/651c619f8772c.jpg
tt11912196,378231,series,Asur: Welcome to Your Dark Side,2020,"Crime,Drama,Mystery",43,"Pawan Chopra,Arshad Warsi,Barun Sobti",8.5,67011,UNAVAILABLE,2,https://artworks.thetvdb.com/banners/v4/series/378231/backgrounds/6480a1aac5b94.jpg
tt1192628,2334,movie,Rango,2011,"Action,Adventure,Animation",107,"Timothy Olyphant,Johnny Depp",7.3,298815,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/2334/backgrounds/66ae2bbf7b0e2.jpg
tt1196946,82459,series,The Mentalist,2008,"Crime,Drama,Mystery",43,"Tim Kang,Owain Yeoman,Simon Baker",8.2,205830,12,7,https://artworks.thetvdb.com/banners/series/82459/backgrounds/5f36f66be328b.jpg
tt11976532,338263,movie,Vengeance,2022,"Comedy,Mystery",107,"Ashton Kutcher,B.J. Novak,Boyd Holbrook",6.8,38544,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/338263/backgrounds/62fb3f6d17166.jpg
tt12037194,157390,movie,Furiosa: A Mad Max Saga,2024,"Action,Adventure,Sci-Fi",148,"George Shevtsov,Chris Hemsworth,Tom Burke",7.5,214912,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/157390/backgrounds/656d05d46683a.jpg
tt1217209,186,movie,Brave,2012,"Action,Adventure,Animation",93,"Billy Connolly,Kevin McKidd,Robbie Coltrane",7.1,451193,6,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/186/backgrounds/65066f7ede15c.jpg
tt1219289,1617,movie,Limitless,2011,"Sci-Fi,Thriller",105,"Andrew Howard,Robert De Niro,Bradley Cooper",7.4,619950,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/1617/backgrounds/672d8f66019d0.jpg
tt12197698,402166,series,Leverage: Redemption,2021,"Crime,Mystery,Thriller",45,"Aldis Hodge,Christian Kane,Noah Wyle",8.2,20581,12,2,https://artworks.thetvdb.com/banners/v4/series/402166/backgrounds/60e770e300a35.jpg
tt12235718,397444,series,Hellbound,2021,"Crime,Drama,Fantasy",25,"Yoo Ah-in,Yang Ik-joon,Park Jeong-min",6.6,29567,16,2,https://artworks.thetvdb.com/banners/v4/series/397444/backgrounds/619c0675ddce7.jpg
tt12262202,393197,series,The Acolyte,2024,"Action,Adventure,Drama",35,"Manny Jacinto,Lee Jung-jae",4.1,123808,UNAVAILABLE,1,https://artworks.thetvdb.com/banners/v4/series/393197/backgrounds/65f91be3b5a01.jpg
tt12306692,382187,series,American Horror Stories,2021,"Drama,Horror,Mystery",45,"Troy Castaneda,Cody Fern",6.3,27090,16,3,https://artworks.thetvdb.com/banners/v4/series/382187/backgrounds/60f2c047843d6.jpg
tt12324366,415151,series,Percy Jackson and the Olympians,2023,"Action,Adventure",45,"Aryan Simhadri,Walker Scobell,Charlie Bushnell",7.1,39089,6,1,https://artworks.thetvdb.com/banners/v4/series/415151/backgrounds/631dc6f32b1c1.jpg
tt12327578,382389,series,Star Trek: Strange New Worlds,2022,"Action,Adventure,Sci-Fi",52,Anson Mount,8.3,61595,6,4,https://artworks.thetvdb.com/banners/v4/series/382389/backgrounds/62764be70a83e.jpg
tt1232783,4484,movie,Sorority Row,2009,"Horror,Mystery",101,"Robert Belushi,Adam Barrie,Zack Garrett",5.1,32807,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/4484/backgrounds/652f0c9027f03.jpg
tt12343534,377543,series,Jujutsu Kaisen,2020,"Action,Adventure,Animation",24,Adam McArthur,8.5,132669,12,2,https://artworks.thetvdb.com/banners/v4/series/377543/backgrounds/64e8f13e06d3b.jpg
tt12411074,377125,series,Paranormal,2020,"Drama,Fantasy,Horror",45,"Rushdi Al Shami,Philip Shahbaz,Ahmed Amin",8.0,74739,12,1,https://artworks.thetvdb.com/banners/series/377125/backgrounds/5f7ef5d78dfe4.jpg
tt12412888,135895,movie,Sonic the Hedgehog 2,2022,"Action,Adventure,Comedy",122,"James Marsden,Jim Carrey,Ben Schwartz",6.5,92287,6,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/135895/backgrounds/60512e309bb0b.jpg
tt12451520,377955,series,It's Okay to Not Be Okay,2020,"Comedy,Drama,Romance",80,"Oh Jung-se,Kim Soo-hyun,Kim Joo-hun",8.6,37253,12,1,https://artworks.thetvdb.com/banners/series/377955/backgrounds/5eef222c9de77.jpg
tt12530246,318623,movie,Emancipation,2022,"Action,Thriller",132,"Will Smith,Ben Foster,Gilbert Owuor",6.3,28296,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/318623/backgrounds/63646cc430d24.jpg
tt12536294,148838,movie,Spencer,2021,Drama,117,"Timothy Spall,Freddie Spry,Jack Nielen",6.6,78052,16,MOVIE,https://artworks.thetvdb.com/banners/movies/148838/backgrounds/6011d18966abb.jpg
tt1253864,3262,movie,Immortals,2011,"Action,Drama,Fantasy",110,"Henry Cavill,Mickey Rourke,John Hurt",6.0,178084,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/3262/backgrounds/675e254692861.jpg
tt12573454,338430,movie,Sharper,2023,"Crime,Drama,Thriller",116,"Justice Smith,John Lithgow,Sebastian Stan",6.7,32714,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/338430/backgrounds/636428ed8484c.jpg
tt12614214,384495,series,The Afterparty,2022,"Comedy,Crime,Mystery",35,"Paul Walter Hauser,John Cho,Sam Richardson",7.3,22534,16,2,https://artworks.thetvdb.com/banners/v4/series/384495/backgrounds/61fc16531223a.jpg
tt1262416,3146,movie,Scream 4,2011,"Horror,Mystery",111,"Roger Jackson,David Arquette,Dane Farwell",6.2,174839,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/3146/backgrounds/652daa33a38bc.jpg
tt1262981,5054,movie,World's Greatest Dad,2009,"Comedy,Drama",99,"Daryl Sabara,Dan Spencer,Robin Williams",6.9,41141,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/5054/backgrounds/65ddd51812ba9.jpg
tt12637874,416744,series,Fallout,2024,"Action,Adventure,Drama",60,"Walton Goggins,Aaron Moten",8.4,262802,16,1,https://artworks.thetvdb.com/banners/v4/series/416744/backgrounds/65f89b081cca7.jpg
tt12708542,385376,series,Star Wars: The Bad Batch,2021,"Action,Adventure,Animation",30,Dee Bradley Baker,7.8,58301,6,3,https://artworks.thetvdb.com/banners/series/385376/panels/5f0c8dac8210c.jpg
tt12714854,392499,series,Mumbai Diaries,2021,"Drama,Thriller",50,"Satyajeet Dubey,Prakash Belawadi,Mohit Raina",8.5,30848,UNAVAILABLE,2,https://artworks.thetvdb.com/banners/series/392499/panels/5fc6ed35a729b.jpg
tt12718300,340145,movie,"Confess, Fletch",2022,"Comedy,Crime,Mystery",98,"Erion Metani,Roy Wood Jr.,Jon Hamm",6.4,24021,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/340145/backgrounds/632415d8ccbe3.jpg
tt12735488,223160,movie,Kalki 2898 AD,2024,"Action,Adventure,Drama",180,"Amitabh Bachchan,Sharik Khan Jr.,Prabhas",7.1,57318,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/223160/backgrounds/66c79d4b226b7.jpg
tt12749596,138155,movie,Host,2020,"Horror,Mystery",57,"Patrick Ward,Alan Emrys,Teddy Linard",6.5,41883,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/movies/138155/backgrounds/5f2a28cfb64ad.jpg
tt12809988,355837,series,Sweet Tooth,2021,"Action,Adventure,Drama",50,"Nonso Anozie,Adeel Akhtar,Christian Convery",7.7,73908,12,3,https://artworks.thetvdb.com/banners/v4/series/355837/backgrounds/60baaf2e583ea.jpg
tt1289401,739,movie,Ghostbusters,2016,"Action,Comedy,Fantasy",117,"Zach Woods,Charles Dance,Ed Begley Jr.",6.8,250172,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/739/backgrounds/6192d711e5cac.jpg
